time temperature C O Mg Si CO C2 O2 C_{grain} Si_{grain}
2.168398e+07 2.002108e+03 1.468232e+47 1.648902e+51 5.296544e+44 1.788426e+51 6.052753e+49 3.025396e+39 1.217466e+52 3.017070e+51 6.809545e+50 
2.168431e+07 2.002065e+03 1.466689e+47 1.648902e+51 5.286489e+44 1.788426e+51 6.052753e+49 3.025454e+39 1.217466e+52 3.017070e+51 6.809545e+50 
2.168515e+07 2.001956e+03 1.463498e+47 1.648902e+51 5.260958e+44 1.788426e+51 6.052753e+49 3.025601e+39 1.217466e+52 3.017071e+51 6.809545e+50 
2.168585e+07 2.001867e+03 1.461138e+47 1.648902e+51 5.240122e+44 1.788426e+51 6.052753e+49 3.025721e+39 1.217466e+52 3.017071e+51 6.809545e+50 
2.168664e+07 2.001764e+03 1.458177e+47 1.648902e+51 5.216364e+44 1.788426e+51 6.052753e+49 3.025860e+39 1.217466e+52 3.017071e+51 6.809545e+50 
2.168736e+07 2.001672e+03 1.455498e+47 1.648902e+51 5.195368e+44 1.788426e+51 6.052753e+49 3.025983e+39 1.217466e+52 3.017072e+51 6.809545e+50 
2.168807e+07 2.001580e+03 1.452830e+47 1.648902e+51 5.174600e+44 1.788426e+51 6.052753e+49 3.026105e+39 1.217466e+52 3.017072e+51 6.809545e+50 
2.168891e+07 2.001472e+03 1.449699e+47 1.648902e+51 5.146829e+44 1.788426e+51 6.052753e+49 3.026248e+39 1.217466e+52 3.017072e+51 6.809545e+50 
2.168959e+07 2.001384e+03 1.447130e+47 1.648902e+51 5.126637e+44 1.788426e+51 6.052753e+49 3.026365e+39 1.217466e+52 3.017072e+51 6.809545e+50 
2.169012e+07 2.001316e+03 1.444975e+47 1.648902e+51 5.111614e+44 1.788426e+51 6.052753e+49 3.026454e+39 1.217466e+52 3.017073e+51 6.809545e+50 
2.169058e+07 2.001256e+03 1.443450e+47 1.648902e+51 5.097587e+44 1.788426e+51 6.052753e+49 3.026533e+39 1.217466e+52 3.017073e+51 6.809545e+50 
2.169118e+07 2.001179e+03 1.441229e+47 1.648902e+51 5.080306e+44 1.788426e+51 6.052753e+49 3.026634e+39 1.217466e+52 3.017073e+51 6.809545e+50 
2.169165e+07 2.001118e+03 1.439187e+47 1.648902e+51 5.065744e+44 1.788426e+51 6.052753e+49 3.026714e+39 1.217466e+52 3.017073e+51 6.809545e+50 
2.169233e+07 2.001031e+03 1.436977e+47 1.648902e+51 5.046686e+44 1.788426e+51 6.052753e+49 3.026827e+39 1.217466e+52 3.017073e+51 6.809545e+50 
2.169277e+07 2.000974e+03 1.435181e+47 1.648902e+51 5.033677e+44 1.788426e+51 6.052753e+49 3.026902e+39 1.217466e+52 3.017074e+51 6.809545e+50 
2.169332e+07 2.000903e+03 1.432666e+47 1.648902e+51 5.017702e+44 1.788426e+51 6.052753e+49 3.026994e+39 1.217466e+52 3.017074e+51 6.809545e+50 
2.169390e+07 2.000828e+03 1.431158e+47 1.648902e+51 5.000926e+44 1.788426e+51 6.052753e+49 3.027090e+39 1.217466e+52 3.017074e+51 6.809545e+50 
2.169474e+07 2.000720e+03 1.427822e+47 1.648902e+51 4.976596e+44 1.788426e+51 6.052753e+49 3.027230e+39 1.217466e+52 3.017074e+51 6.809545e+50 
2.169564e+07 2.000604e+03 1.424741e+47 1.648902e+51 4.950251e+44 1.788426e+51 6.052753e+49 3.027379e+39 1.217466e+52 3.017075e+51 6.809545e+50 
2.169658e+07 2.000484e+03 1.421171e+47 1.648902e+51 4.924410e+44 1.788426e+51 6.052753e+49 3.027532e+39 1.217466e+52 3.017075e+51 6.809545e+50 
2.169710e+07 2.000417e+03 1.419422e+47 1.648902e+51 4.909316e+44 1.788426e+51 6.052753e+49 3.027617e+39 1.217466e+52 3.017075e+51 6.809545e+50 
2.169755e+07 2.000358e+03 1.417526e+47 1.648902e+51 4.896321e+44 1.788426e+51 6.052753e+49 3.027691e+39 1.217466e+52 3.017075e+51 6.809545e+50 
2.169809e+07 2.000289e+03 1.415783e+47 1.648902e+51 4.881112e+44 1.788426e+51 6.052753e+49 3.027779e+39 1.217466e+52 3.017075e+51 6.809545e+50 
2.169873e+07 2.000207e+03 1.412998e+47 1.648902e+51 4.863127e+44 1.788426e+51 6.052753e+49 3.027883e+39 1.217466e+52 3.017076e+51 6.809545e+50 
2.169928e+07 2.000136e+03 1.411473e+47 1.648902e+51 4.847854e+44 1.788426e+51 6.052753e+49 3.027971e+39 1.217466e+52 3.017076e+51 6.809545e+50 
2.169982e+07 2.000066e+03 1.409206e+47 1.648902e+51 4.832589e+44 1.788426e+51 6.052753e+49 3.028059e+39 1.217466e+52 3.017076e+51 6.809545e+50 
2.170030e+07 2.000004e+03 1.407584e+47 1.648902e+51 4.819072e+44 1.788426e+51 6.052753e+49 3.028137e+39 1.217466e+52 3.017076e+51 6.809545e+50 
2.170104e+07 1.999909e+03 1.405069e+47 1.648902e+51 4.798523e+44 1.788426e+51 6.052753e+49 3.028256e+39 1.217466e+52 3.017077e+51 6.809545e+50 
2.170144e+07 1.999859e+03 1.403447e+47 1.648902e+51 4.787665e+44 1.788426e+51 6.052753e+49 3.028319e+39 1.217466e+52 3.017077e+51 6.809545e+50 
2.170230e+07 1.999748e+03 1.400526e+47 1.648902e+51 4.763852e+44 1.788426e+51 6.052753e+49 3.028456e+39 1.217466e+52 3.017077e+51 6.809545e+50 
2.170293e+07 1.999667e+03 1.397604e+47 1.648902e+51 4.746621e+44 1.788426e+51 6.052753e+49 3.028556e+39 1.217466e+52 3.017077e+51 6.809545e+50 
2.170344e+07 1.999601e+03 1.395608e+47 1.648902e+51 4.732571e+44 1.788426e+51 6.052753e+49 3.028637e+39 1.217466e+52 3.017077e+51 6.809545e+50 
2.170445e+07 1.999471e+03 1.391722e+47 1.648902e+51 4.705688e+44 1.788426e+51 6.052753e+49 3.028797e+39 1.217466e+52 3.017078e+51 6.809545e+50 
2.170532e+07 1.999360e+03 1.389260e+47 1.648902e+51 4.681476e+44 1.788426e+51 6.052753e+49 3.028933e+39 1.217466e+52 3.017078e+51 6.809545e+50 
2.170594e+07 1.999280e+03 1.386628e+47 1.648902e+51 4.664464e+44 1.788426e+51 6.052753e+49 3.029030e+39 1.217466e+52 3.017078e+51 6.809545e+50 
2.170693e+07 1.999153e+03 1.383932e+47 1.648902e+51 4.638024e+44 1.788426e+51 6.052753e+49 3.029184e+39 1.217466e+52 3.017079e+51 6.809545e+50 
2.170767e+07 1.999058e+03 1.381105e+47 1.648902e+51 4.618387e+44 1.788426e+51 6.052753e+49 3.029298e+39 1.217466e+52 3.017079e+51 6.809545e+50 
2.170814e+07 1.998998e+03 1.379326e+47 1.648902e+51 4.605810e+44 1.788426e+51 6.052753e+49 3.029371e+39 1.217466e+52 3.017079e+51 6.809545e+50 
2.170848e+07 1.998954e+03 1.377794e+47 1.648902e+51 4.596758e+44 1.788426e+51 6.052753e+49 3.029423e+39 1.217466e+52 3.017079e+51 6.809545e+50 
2.170896e+07 1.998892e+03 1.375927e+47 1.648902e+51 4.584038e+44 1.788426e+51 6.052753e+49 3.029497e+39 1.217466e+52 3.017079e+51 6.809545e+50 
2.170963e+07 1.998807e+03 1.373786e+47 1.648902e+51 4.566331e+44 1.788426e+51 6.052753e+49 3.029599e+39 1.217466e+52 3.017080e+51 6.809545e+50 
2.171041e+07 1.998706e+03 1.371280e+47 1.648902e+51 4.545660e+44 1.788426e+51 6.052753e+49 3.029720e+39 1.217466e+52 3.017080e+51 6.809545e+50 
2.171080e+07 1.998656e+03 1.370019e+47 1.648902e+51 4.535612e+44 1.788426e+51 6.052753e+49 3.029778e+39 1.217466e+52 3.017080e+51 6.809545e+50 
2.171143e+07 1.998575e+03 1.368000e+47 1.648902e+51 4.519016e+44 1.788426e+51 6.052753e+49 3.029874e+39 1.217466e+52 3.017080e+51 6.809545e+50 
2.171201e+07 1.998501e+03 1.365670e+47 1.648902e+51 4.503892e+44 1.788426e+51 6.052753e+49 3.029962e+39 1.217466e+52 3.017080e+51 6.809545e+50 
2.171293e+07 1.998383e+03 1.362751e+47 1.648902e+51 4.480061e+44 1.788426e+51 6.052753e+49 3.030100e+39 1.217466e+52 3.017081e+51 6.809545e+50 
2.171347e+07 1.998314e+03 1.360548e+47 1.648902e+51 4.466013e+44 1.788426e+51 6.052753e+49 3.030181e+39 1.217466e+52 3.017081e+51 6.809545e+50 
2.171418e+07 1.998222e+03 1.358341e+47 1.648902e+51 4.447842e+44 1.788426e+51 6.052753e+49 3.030288e+39 1.217466e+52 3.017081e+51 6.809545e+50 
2.171456e+07 1.998174e+03 1.357035e+47 1.648902e+51 4.438155e+44 1.788426e+51 6.052753e+49 3.030345e+39 1.217466e+52 3.017081e+51 6.809545e+50 
2.171501e+07 1.998116e+03 1.355460e+47 1.648902e+51 4.426574e+44 1.788426e+51 6.052753e+49 3.030412e+39 1.217466e+52 3.017082e+51 6.809545e+50 
2.171563e+07 1.998036e+03 1.353296e+47 1.648902e+51 4.410731e+44 1.788426e+51 6.052753e+49 3.030505e+39 1.217466e+52 3.017082e+51 6.809545e+50 
2.171601e+07 1.997988e+03 1.351212e+47 1.648902e+51 4.401140e+44 1.788426e+51 6.052753e+49 3.030560e+39 1.217466e+52 3.017082e+51 6.809545e+50 
2.171681e+07 1.997886e+03 1.349208e+47 1.648902e+51 4.380735e+44 1.788426e+51 6.052753e+49 3.030679e+39 1.217466e+52 3.017082e+51 6.809545e+50 
2.171756e+07 1.997790e+03 1.345941e+47 1.648902e+51 4.362323e+44 1.788426e+51 6.052753e+49 3.030788e+39 1.217466e+52 3.017082e+51 6.809545e+50 
2.171813e+07 1.997716e+03 1.344496e+47 1.648902e+51 4.347496e+44 1.788426e+51 6.052753e+49 3.030873e+39 1.217466e+52 3.017083e+51 6.809545e+50 
2.171897e+07 1.997608e+03 1.341264e+47 1.648902e+51 4.326513e+44 1.788426e+51 6.052753e+49 3.030995e+39 1.217466e+52 3.017083e+51 6.809545e+50 
2.171948e+07 1.997543e+03 1.339690e+47 1.648902e+51 4.313808e+44 1.788426e+51 6.052753e+49 3.031070e+39 1.217466e+52 3.017083e+51 6.809545e+50 
2.172032e+07 1.997436e+03 1.336902e+47 1.648902e+51 4.292973e+44 1.788426e+51 6.052753e+49 3.031191e+39 1.217466e+52 3.017083e+51 6.809545e+50 
2.172114e+07 1.997331e+03 1.334282e+47 1.648902e+51 4.272821e+44 1.788426e+51 6.052753e+49 3.031309e+39 1.217466e+52 3.017084e+51 6.809545e+50 
2.172156e+07 1.997277e+03 1.332828e+47 1.648902e+51 4.262406e+44 1.788426e+51 6.052753e+49 3.031370e+39 1.217466e+52 3.017084e+51 6.809545e+50 
2.172207e+07 1.997212e+03 1.331082e+47 1.648902e+51 4.249850e+44 1.788426e+51 6.052753e+49 3.031443e+39 1.217466e+52 3.017084e+51 6.809545e+50 
2.172252e+07 1.997155e+03 1.328781e+47 1.648902e+51 4.238952e+44 1.788426e+51 6.052753e+49 3.031507e+39 1.217466e+52 3.017084e+51 6.809545e+50 
2.172309e+07 1.997082e+03 1.327239e+47 1.648902e+51 4.225070e+44 1.788426e+51 6.052753e+49 3.031588e+39 1.217466e+52 3.017084e+51 6.809545e+50 
2.172351e+07 1.997027e+03 1.324927e+47 1.648902e+51 4.214642e+44 1.788426e+51 6.052753e+49 3.031649e+39 1.217466e+52 3.017085e+51 6.809545e+50 
2.172440e+07 1.996913e+03 1.323127e+47 1.648902e+51 4.193038e+44 1.788426e+51 6.052753e+49 3.031776e+39 1.217466e+52 3.017085e+51 6.809545e+50 
2.172506e+07 1.996830e+03 1.320611e+47 1.648902e+51 4.177474e+44 1.788426e+51 6.052753e+49 3.031868e+39 1.217466e+52 3.017085e+51 6.809545e+50 
2.172589e+07 1.996723e+03 1.317800e+47 1.648902e+51 4.155495e+44 1.788426e+51 6.052753e+49 3.031985e+39 1.217466e+52 3.017085e+51 6.809545e+50 
2.172653e+07 1.996642e+03 1.315931e+47 1.648902e+51 4.137720e+44 1.788426e+51 6.052753e+49 3.032075e+39 1.217466e+52 3.017085e+51 6.809545e+50 
2.172735e+07 1.996536e+03 1.313140e+47 1.648902e+51 4.114992e+44 1.788426e+51 6.052753e+49 3.032190e+39 1.217466e+52 3.017086e+51 6.809545e+50 
2.172778e+07 1.996482e+03 1.311697e+47 1.648902e+51 4.103889e+44 1.788426e+51 6.052753e+49 3.032249e+39 1.217466e+52 3.017086e+51 6.809545e+50 
2.172847e+07 1.996394e+03 1.309388e+47 1.648902e+51 4.087612e+44 1.788426e+51 6.052753e+49 3.032345e+39 1.217466e+52 3.017086e+51 6.809545e+50 
2.172925e+07 1.996294e+03 1.306056e+47 1.648902e+51 4.069432e+44 1.788426e+51 6.052753e+49 3.032452e+39 1.217466e+52 3.017086e+51 6.809545e+50 
2.172980e+07 1.996223e+03 1.303533e+47 1.648902e+51 4.056412e+44 1.788426e+51 6.052753e+49 3.032529e+39 1.217466e+52 3.017087e+51 6.809545e+50 
2.173069e+07 1.996110e+03 1.301567e+47 1.648902e+51 4.035738e+44 1.788426e+51 6.052753e+49 3.032651e+39 1.217466e+52 3.017087e+51 6.809545e+50 
2.173117e+07 1.996048e+03 1.300330e+47 1.648902e+51 4.024521e+44 1.788426e+51 6.052753e+49 3.032717e+39 1.217466e+52 3.017087e+51 6.809545e+50 
2.173160e+07 1.995993e+03 1.297626e+47 1.648902e+51 4.014496e+44 1.788426e+51 6.052753e+49 3.032776e+39 1.217466e+52 3.017087e+51 6.809545e+50 
2.173226e+07 1.995909e+03 1.296696e+47 1.648902e+51 3.999279e+44 1.788426e+51 6.052753e+49 3.032865e+39 1.217466e+52 3.017087e+51 6.809545e+50 
2.173268e+07 1.995855e+03 1.295007e+47 1.648902e+51 3.989527e+44 1.788426e+51 6.052753e+49 3.032923e+39 1.217466e+52 3.017088e+51 6.809545e+50 
2.173326e+07 1.995782e+03 1.293391e+47 1.648902e+51 3.976505e+44 1.788426e+51 6.052753e+49 3.033000e+39 1.217466e+52 3.017088e+51 6.809545e+50 
2.173388e+07 1.995703e+03 1.290681e+47 1.648902e+51 3.962289e+44 1.788426e+51 6.052753e+49 3.033084e+39 1.217466e+52 3.017088e+51 6.809545e+50 
2.173456e+07 1.995615e+03 1.288923e+47 1.648902e+51 3.946704e+44 1.788426e+51 6.052753e+49 3.033176e+39 1.217466e+52 3.017088e+51 6.809545e+50 
2.173515e+07 1.995540e+03 1.286812e+47 1.648902e+51 3.933179e+44 1.788426e+51 6.052753e+49 3.033256e+39 1.217466e+52 3.017088e+51 6.809545e+50 
2.173566e+07 1.995475e+03 1.285412e+47 1.648902e+51 3.921685e+44 1.788426e+51 6.052753e+49 3.033323e+39 1.217466e+52 3.017089e+51 6.809545e+50 
2.173596e+07 1.995437e+03 1.284436e+47 1.648902e+51 3.914985e+44 1.788426e+51 6.052753e+49 3.033363e+39 1.217466e+52 3.017089e+51 6.809545e+50 
2.173640e+07 1.995381e+03 1.282579e+47 1.648902e+51 3.905065e+44 1.788426e+51 6.052753e+49 3.033422e+39 1.217466e+52 3.017089e+51 6.809545e+50 
2.173688e+07 1.995319e+03 1.281405e+47 1.648902e+51 3.894216e+44 1.788426e+51 6.052753e+49 3.033486e+39 1.217466e+52 3.017089e+51 6.809545e+50 
2.173752e+07 1.995238e+03 1.279312e+47 1.648902e+51 3.880661e+44 1.788426e+51 6.052753e+49 3.033570e+39 1.217466e+52 3.017089e+51 6.809545e+50 
2.173785e+07 1.995196e+03 1.278039e+47 1.648902e+51 3.872909e+44 1.788426e+51 6.052753e+49 3.033613e+39 1.217466e+52 3.017089e+51 6.809545e+50 
2.173829e+07 1.995140e+03 1.276094e+47 1.648902e+51 3.862815e+44 1.788426e+51 6.052753e+49 3.033671e+39 1.217466e+52 3.017089e+51 6.809545e+50 
2.173902e+07 1.995047e+03 1.274411e+47 1.648902e+51 3.846625e+44 1.788426e+51 6.052753e+49 3.033767e+39 1.217466e+52 3.017090e+51 6.809545e+50 
2.173950e+07 1.994985e+03 1.272819e+47 1.648902e+51 3.835836e+44 1.788426e+51 6.052753e+49 3.033831e+39 1.217466e+52 3.017090e+51 6.809545e+50 
2.173996e+07 1.994927e+03 1.271292e+47 1.648902e+51 3.825781e+44 1.788426e+51 6.052753e+49 3.033891e+39 1.217466e+52 3.017090e+51 6.809545e+50 
2.174038e+07 1.994873e+03 1.269944e+47 1.648902e+51 3.816469e+44 1.788426e+51 6.052753e+49 3.033946e+39 1.217466e+52 3.017090e+51 6.809545e+50 
2.174126e+07 1.994761e+03 1.267087e+47 1.648902e+51 3.797413e+44 1.788426e+51 6.052753e+49 3.034060e+39 1.217466e+52 3.017090e+51 6.809545e+50 
2.174201e+07 1.994665e+03 1.264652e+47 1.648902e+51 3.780828e+44 1.788426e+51 6.052753e+49 3.034157e+39 1.217466e+52 3.017091e+51 6.809545e+50 
2.174253e+07 1.994599e+03 1.262960e+47 1.648902e+51 3.769549e+44 1.788426e+51 6.052753e+49 3.034224e+39 1.217466e+52 3.017091e+51 6.809545e+50 
2.174299e+07 1.994541e+03 1.261489e+47 1.648902e+51 3.759698e+44 1.788426e+51 6.052753e+49 3.034282e+39 1.217466e+52 3.017091e+51 6.809545e+50 
2.174352e+07 1.994473e+03 1.259774e+47 1.648902e+51 3.748452e+44 1.788426e+51 6.052753e+49 3.034351e+39 1.217466e+52 3.017091e+51 6.809545e+50 
2.174410e+07 1.994399e+03 1.257897e+47 1.648902e+51 3.735831e+44 1.788426e+51 6.052753e+49 3.034425e+39 1.217466e+52 3.017091e+51 6.809545e+50 
2.174477e+07 1.994314e+03 1.255745e+47 1.648902e+51 3.721466e+44 1.788426e+51 6.052753e+49 3.034510e+39 1.217466e+52 3.017091e+51 6.809546e+50 
2.174584e+07 1.994178e+03 1.251926e+47 1.648902e+51 3.698695e+44 1.788426e+51 6.052753e+49 3.034646e+39 1.217466e+52 3.017092e+51 6.809546e+50 
2.174652e+07 1.994092e+03 1.250128e+47 1.648902e+51 3.684460e+44 1.788426e+51 6.052753e+49 3.034731e+39 1.217466e+52 3.017092e+51 6.809546e+50 
2.174699e+07 1.994031e+03 1.248348e+47 1.648902e+51 3.674546e+44 1.788426e+51 6.052753e+49 3.034791e+39 1.217466e+52 3.017092e+51 6.809546e+50 
2.174768e+07 1.993944e+03 1.246139e+47 1.648902e+51 3.660333e+44 1.788426e+51 6.052753e+49 3.034877e+39 1.217466e+52 3.017092e+51 6.809546e+50 
2.174834e+07 1.993860e+03 1.244309e+47 1.648902e+51 3.646796e+44 1.788426e+51 6.052753e+49 3.034960e+39 1.217466e+52 3.017093e+51 6.809546e+50 
2.174923e+07 1.993747e+03 1.241373e+47 1.648902e+51 3.628682e+44 1.788426e+51 6.052753e+49 3.035071e+39 1.217466e+52 3.017093e+51 6.809546e+50 
2.175000e+07 1.993649e+03 1.238765e+47 1.648902e+51 3.613158e+44 1.788426e+51 6.052753e+49 3.035166e+39 1.217466e+52 3.017093e+51 6.809546e+50 
2.175084e+07 1.993542e+03 1.236356e+47 1.648902e+51 3.596377e+44 1.788426e+51 6.052753e+49 3.035270e+39 1.217466e+52 3.017093e+51 6.809546e+50 
2.175127e+07 1.993487e+03 1.234993e+47 1.648902e+51 3.587860e+44 1.788426e+51 6.052753e+49 3.035323e+39 1.217466e+52 3.017094e+51 6.809546e+50 
2.175190e+07 1.993406e+03 1.232980e+47 1.648902e+51 3.575309e+44 1.788426e+51 6.052753e+49 3.035401e+39 1.217466e+52 3.017094e+51 6.809546e+50 
2.175268e+07 1.993307e+03 1.230504e+47 1.648902e+51 3.560071e+44 1.788426e+51 6.052753e+49 3.035496e+39 1.217466e+52 3.017094e+51 6.809546e+50 
2.175333e+07 1.993225e+03 1.228213e+47 1.648902e+51 3.547469e+44 1.788426e+51 6.052753e+49 3.035575e+39 1.217466e+52 3.017094e+51 6.809546e+50 
2.175401e+07 1.993138e+03 1.226336e+47 1.648902e+51 3.534381e+44 1.788426e+51 6.052753e+49 3.035658e+39 1.217466e+52 3.017094e+51 6.809546e+50 
2.175505e+07 1.993007e+03 1.222831e+47 1.648902e+51 3.514435e+44 1.788426e+51 6.052753e+49 3.035783e+39 1.217466e+52 3.017095e+51 6.809546e+50 
2.175559e+07 1.992938e+03 1.221403e+47 1.648902e+51 3.503680e+44 1.788426e+51 6.052753e+49 3.035848e+39 1.217466e+52 3.017095e+51 6.809546e+50 
2.175611e+07 1.992873e+03 1.218968e+47 1.648902e+51 3.493267e+44 1.788426e+51 6.052753e+49 3.035910e+39 1.217466e+52 3.017095e+51 6.809546e+50 
2.175696e+07 1.992764e+03 1.216776e+47 1.648902e+51 3.475647e+44 1.788426e+51 6.052753e+49 3.036012e+39 1.217466e+52 3.017095e+51 6.809546e+50 
2.175734e+07 1.992715e+03 1.215921e+47 1.648901e+51 3.468490e+44 1.788426e+51 6.052753e+49 3.036058e+39 1.217466e+52 3.017095e+51 6.809546e+50 
2.175823e+07 1.992603e+03 1.212991e+47 1.648901e+51 3.450843e+44 1.788426e+51 6.052753e+49 3.036163e+39 1.217466e+52 3.017096e+51 6.809546e+50 
2.175871e+07 1.992541e+03 1.211663e+47 1.648901e+51 3.441237e+44 1.788426e+51 6.052753e+49 3.036220e+39 1.217466e+52 3.017096e+51 6.809546e+50 
2.175927e+07 1.992471e+03 1.209029e+47 1.648901e+51 3.430254e+44 1.788426e+51 6.052753e+49 3.036286e+39 1.217466e+52 3.017096e+51 6.809546e+50 
2.175997e+07 1.992382e+03 1.207586e+47 1.648901e+51 3.416454e+44 1.788426e+51 6.052753e+49 3.036368e+39 1.217466e+52 3.017096e+51 6.809546e+50 
2.176069e+07 1.992291e+03 1.205547e+47 1.648901e+51 3.401972e+44 1.788426e+51 6.052753e+49 3.036453e+39 1.217466e+52 3.017097e+51 6.809546e+50 
2.176152e+07 1.992185e+03 1.202707e+47 1.648901e+51 3.386036e+44 1.788426e+51 6.052753e+49 3.036550e+39 1.217466e+52 3.017097e+51 6.809546e+50 
2.176223e+07 1.992095e+03 1.200557e+47 1.648901e+51 3.372070e+44 1.788426e+51 6.052753e+49 3.036632e+39 1.217466e+52 3.017097e+51 6.809546e+50 
2.176281e+07 1.992021e+03 1.199008e+47 1.648901e+51 3.361110e+44 1.788426e+51 6.052753e+49 3.036700e+39 1.217466e+52 3.017097e+51 6.809546e+50 
2.176314e+07 1.991980e+03 1.197670e+47 1.648901e+51 3.354178e+44 1.788426e+51 6.052753e+49 3.036737e+39 1.217466e+52 3.017097e+51 6.809546e+50 
2.176362e+07 1.991919e+03 1.196527e+47 1.648901e+51 3.340755e+44 1.788426e+51 6.052753e+49 3.036793e+39 1.217466e+52 3.017097e+51 6.809546e+50 
2.176402e+07 1.991869e+03 1.195156e+47 1.648901e+51 3.331249e+44 1.788426e+51 6.052753e+49 3.036839e+39 1.217466e+52 3.017098e+51 6.809546e+50 
2.176485e+07 1.991764e+03 1.192723e+47 1.648901e+51 3.315426e+44 1.788426e+51 6.052753e+49 3.036934e+39 1.217466e+52 3.017098e+51 6.809546e+50 
2.176526e+07 1.991711e+03 1.191533e+47 1.648901e+51 3.307552e+44 1.788426e+51 6.052753e+49 3.036981e+39 1.217466e+52 3.017098e+51 6.809546e+50 
2.176598e+07 1.991620e+03 1.189331e+47 1.648901e+51 3.293892e+44 1.788426e+51 6.052753e+49 3.037063e+39 1.217466e+52 3.017098e+51 6.809546e+50 
2.176676e+07 1.991521e+03 1.186955e+47 1.648901e+51 3.279062e+44 1.788426e+51 6.052753e+49 3.037152e+39 1.217466e+52 3.017098e+51 6.809546e+50 
2.176721e+07 1.991464e+03 1.184893e+47 1.648901e+51 3.270589e+44 1.788426e+51 6.052753e+49 3.037203e+39 1.217466e+52 3.017099e+51 6.809546e+50 
2.176808e+07 1.991353e+03 1.182700e+47 1.648901e+51 3.254270e+44 1.788426e+51 6.052753e+49 3.037301e+39 1.217466e+52 3.017099e+51 6.809546e+50 
2.176914e+07 1.991219e+03 1.179558e+47 1.648901e+51 3.234540e+44 1.788426e+51 6.052753e+49 3.037420e+39 1.217466e+52 3.017099e+51 6.809546e+50 
2.176968e+07 1.991151e+03 1.178122e+47 1.648901e+51 3.224669e+44 1.788426e+51 6.052753e+49 3.037480e+39 1.217466e+52 3.017099e+51 6.809546e+50 
2.177019e+07 1.991086e+03 1.176592e+47 1.648901e+51 3.215055e+44 1.788426e+51 6.052753e+49 3.037537e+39 1.217466e+52 3.017099e+51 6.809546e+50 
2.177103e+07 1.990980e+03 1.174022e+47 1.648901e+51 3.199663e+44 1.788426e+51 6.052753e+49 3.037631e+39 1.217466e+52 3.017100e+51 6.809546e+50 
2.177180e+07 1.990883e+03 1.171753e+47 1.648901e+51 3.185550e+44 1.788426e+51 6.052753e+49 3.037716e+39 1.217466e+52 3.017100e+51 6.809546e+50 
2.177243e+07 1.990802e+03 1.169603e+47 1.648901e+51 3.174007e+44 1.788426e+51 6.052753e+49 3.037786e+39 1.217466e+52 3.017100e+51 6.809546e+50 
2.177298e+07 1.990733e+03 1.168212e+47 1.648901e+51 3.164030e+44 1.788426e+51 6.052753e+49 3.037846e+39 1.217466e+52 3.017100e+51 6.809546e+50 
2.177373e+07 1.990638e+03 1.165977e+47 1.648901e+51 3.150377e+44 1.788426e+51 6.052753e+49 3.037928e+39 1.217466e+52 3.017100e+51 6.809546e+50 
2.177438e+07 1.990556e+03 1.164046e+47 1.648901e+51 3.138749e+44 1.788426e+51 6.052753e+49 3.037999e+39 1.217466e+52 3.017101e+51 6.809546e+50 
2.177488e+07 1.990493e+03 1.162561e+47 1.648901e+51 3.129763e+44 1.788426e+51 6.052753e+49 3.038053e+39 1.217466e+52 3.017101e+51 6.809546e+50 
2.177565e+07 1.990395e+03 1.160088e+47 1.648901e+51 3.115934e+44 1.788426e+51 6.052753e+49 3.038136e+39 1.217466e+52 3.017101e+51 6.809546e+50 
2.177621e+07 1.990325e+03 1.158369e+47 1.648901e+51 3.106174e+44 1.788426e+51 6.052753e+49 3.038197e+39 1.217466e+52 3.017101e+51 6.809546e+50 
2.177667e+07 1.990267e+03 1.157134e+47 1.648901e+51 3.097863e+44 1.788426e+51 6.052753e+49 3.038246e+39 1.217466e+52 3.017101e+51 6.809546e+50 
2.177709e+07 1.990213e+03 1.155832e+47 1.648901e+51 3.090294e+44 1.788426e+51 6.052753e+49 3.038292e+39 1.217466e+52 3.017101e+51 6.809546e+50 
2.177773e+07 1.990132e+03 1.153864e+47 1.648901e+51 3.079000e+44 1.788426e+51 6.052753e+49 3.038360e+39 1.217466e+52 3.017102e+51 6.809546e+50 
2.177830e+07 1.990060e+03 1.152437e+47 1.648901e+51 3.068927e+44 1.788426e+51 6.052753e+49 3.038421e+39 1.217466e+52 3.017102e+51 6.809546e+50 
2.177862e+07 1.990020e+03 1.151181e+47 1.648901e+51 3.063272e+44 1.788426e+51 6.052753e+49 3.038455e+39 1.217466e+52 3.017102e+51 6.809546e+50 
2.177916e+07 1.989952e+03 1.149921e+47 1.648901e+51 3.053894e+44 1.788426e+51 6.052753e+49 3.038512e+39 1.217466e+52 3.017102e+51 6.809546e+50 
2.178006e+07 1.989838e+03 1.146955e+47 1.648901e+51 3.038083e+44 1.788426e+51 6.052753e+49 3.038608e+39 1.217466e+52 3.017102e+51 6.809546e+50 
2.178059e+07 1.989772e+03 1.145726e+47 1.648901e+51 3.029055e+44 1.788426e+51 6.052753e+49 3.038663e+39 1.217466e+52 3.017102e+51 6.809546e+50 
2.178124e+07 1.989689e+03 1.143809e+47 1.648901e+51 3.017564e+44 1.788426e+51 6.052753e+49 3.038732e+39 1.217466e+52 3.017103e+51 6.809546e+50 
